Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
3640,7454720,10.461598,0.0742,0.3526,0.4829,722.03,5.5
3641,7456768,10.505799,0.3811,0.3542,0.4949,725.35,10.75
3642,7458816,10.835946,0.3150,0.3312,0.5086,678.22,5.5
3643,7460864,10.954762,-0.1280,0.3812,0.4697,780.70,16.5
3644,7462912,10.928999,0.3192,0.4189,0.5385,857.98,5.25
3645,7464960,10.735469,0.0637,0.5050,0.4935,1034.30,16.25
3646,7467008,10.633321,0.2699,0.4604,0.5303,942.94,5.5
3647,7469056,9.899695,0.4616,0.5529,0.5043,1132.29,16.0
3648,7471104,10.376352,0.4160,0.5351,0.5299,1095.84,5.25
3649,7473152,9.937620,0.4833,0.3547,0.4698,726.47,10.75
3650,7475200,10.653572,-0.2031,0.4293,0.5139,879.21,5.25
3651,7477248,10.467879,0.1257,0.2567,0.4468,525.78,10.75
3652,7479296,10.982510,0.2207,0.3862,0.4918,790.97,11.0
3653,7481344,10.887900,0.1520,0.4025,0.5090,824.41,5.25
3654,7483392,10.716305,0.3577,0.5354,0.5159,1096.50,10.5
3655,7485440,10.339630,0.1708,0.3310,0.4659,677.97,11.0
3656,7487488,10.959996,0.3449,0.5343,0.5064,1094.19,11.0
3657,7489536,10.730646,-0.0319,0.2173,0.4385,444.96,10.75
3658,7491584,10.514742,0.1582,0.3852,0.4530,788.81,16.25
3659,7493632,10.844570,0.3208,0.4233,0.5372,866.91,0.0
3660,7495680,10.926394,0.6024,0.4155,0.5099,850.96,5.5
3661,7497728,10.955349,0.6988,0.4243,0.5316,868.94,10.75
3662,7499776,10.671108,0.9412,0.4890,0.5615,1001.46,0.0
3663,7501824,11.128200,0.9166,0.3752,0.4883,768.41,11.0
3664,7503872,10.945127,0.3837,0.3966,0.4967,812.25,11.0
3665,7505920,10.743704,0.0419,0.4668,0.5202,956.07,11.0
3666,7507968,10.589074,0.0976,0.5188,0.4915,1062.41,10.5
3667,7510016,10.818833,0.2958,0.4613,0.5107,944.66,11.0
3668,7512064,10.420311,0.6447,0.4891,0.4840,1001.59,10.5
3669,7514112,10.502935,0.0298,0.4519,0.5040,925.42,16.5
3670,7516160,10.966011,0.8861,0.6030,0.5461,1235.04,5.5
3671,7518208,10.236425,-0.0897,0.3761,0.4886,770.29,11.0
3672,7520256,11.162093,0.5428,0.3447,0.4779,706.00,5.25
3673,7522304,10.708390,0.4798,0.2667,0.4744,546.18,0.0
3674,7524352,10.724544,0.1591,0.4360,0.5276,892.92,5.25
3675,7526400,10.754043,0.4606,0.3398,0.5315,695.99,11.0
3676,7528448,10.922109,0.3329,0.5777,0.5011,1183.05,11.0
3677,7530496,10.480754,0.2151,0.4687,0.5478,959.81,11.0
3678,7532544,10.936163,0.8126,0.5286,0.5591,1082.67,0.0
3679,7534592,10.992546,0.8347,0.5653,0.6027,1157.68,0.0
3680,7536640,10.719640,0.2338,0.4246,0.5097,869.56,16.5
3681,7538688,10.497849,0.4254,0.4770,0.4922,976.80,10.5
3682,7540736,10.935742,1.6618,0.2638,0.4371,540.30,5.5
3683,7542784,10.422131,0.0483,0.4389,0.5170,898.79,5.25
3684,7544832,10.626246,0.0485,0.3216,0.4521,658.72,16.0
3685,7546880,10.901904,0.3975,0.3323,0.4840,680.53,0.0
3686,7548928,10.798486,0.7273,0.3283,0.4917,672.45,10.5
3687,7550976,10.663682,0.3627,0.2368,0.4160,485.04,5.5
3688,7553024,10.313406,0.7266,0.2877,0.5131,589.22,0.0
3689,7555072,10.900871,0.5946,0.4774,0.5378,977.71,5.25
3690,7557120,10.754830,0.3422,0.5206,0.4853,1066.24,16.5
3691,7559168,10.931789,0.2017,0.4557,0.5241,933.30,0.0
3692,7561216,10.797948,0.4129,0.4212,0.4661,862.56,17.25
3693,7563264,10.627877,0.4838,0.3117,0.4835,638.46,4.5
3694,7565312,10.832218,0.2131,0.5054,0.5107,1035.03,10.75
3695,7567360,10.852006,-0.0263,0.4271,0.4986,874.62,10.75
3696,7569408,10.643874,0.7246,0.1135,0.2633,232.53,10.5
3697,7571456,10.362535,-0.0021,0.5012,0.5201,1026.38,5.75
3698,7573504,10.736600,0.3287,0.2760,0.4246,565.15,16.0
3699,7575552,10.547876,0.3983,0.6111,0.4707,1251.45,15.25
3700,7577600,9.696807,0.8600,0.1471,0.3505,301.28,6.5
3701,7579648,10.650530,0.3437,0.4432,0.4937,907.75,5.5
3702,7581696,10.611895,0.3538,0.2296,0.4143,470.30,10.75
3703,7583744,10.650662,-0.0341,0.4149,0.4877,849.75,11.0
3704,7585792,10.767238,0.4849,0.5593,0.5276,1145.51,11.0
3705,7587840,10.981029,0.2629,0.3314,0.4627,678.75,10.75
3706,7589888,10.739917,0.1256,0.4232,0.4816,866.66,10.75
3707,7591936,10.997598,0.2779,0.2476,0.4236,507.12,10.75
3708,7593984,10.837813,0.3908,0.4235,0.5316,867.43,1.75
3709,7596032,10.996461,0.4698,0.4308,0.5053,882.36,14.5
3710,7598080,10.820702,0.3715,0.5756,0.5214,1178.89,6.75
3711,7600128,10.220246,0.2237,0.4377,0.5068,896.47,9.25
3712,7602176,10.608507,0.3425,0.4367,0.5182,894.36,5.5
3713,7604224,10.713851,0.2307,0.5934,0.4762,1215.21,16.5
3714,7606272,10.439718,0.7095,0.3315,0.5184,678.94,5.5
3715,7608320,10.979995,0.4544,0.6845,0.4896,1401.76,5.5
3716,7610368,10.901918,0.6933,0.3682,0.5278,754.10,5.5
3717,7612416,10.546729,0.3653,0.5731,0.5075,1173.73,10.75
3718,7614464,10.737537,0.1717,0.3126,0.4526,640.29,10.5
3719,7616512,10.554859,0.6538,0.5344,0.5374,1094.51,6.75
3720,7618560,10.378337,0.2751,0.3756,0.5096,769.21,9.75
3721,7620608,10.676148,0.2648,0.5640,0.5041,1155.10,10.75
3722,7622656,10.780437,0.2526,0.4577,0.5057,937.45,16.0
3723,7624704,10.654229,0.1583,0.4629,0.5398,948.01,5.25
3724,7626752,11.020537,0.3603,0.4783,0.4763,979.56,10.5
3725,7628800,10.872681,0.6640,0.5352,0.5449,1096.16,5.5
3726,7630848,10.696325,0.7093,0.5345,0.5307,1094.68,5.25
3727,7632896,10.686138,0.7593,0.4999,0.5144,1023.76,11.0
3728,7634944,10.822008,0.2997,0.4081,0.5331,835.72,5.5
3729,7636992,10.792468,0.0289,0.4555,0.4917,932.96,21.75
3730,7639040,10.918622,0.4649,0.5089,0.5487,1042.27,1.75
3731,7641088,10.387011,0.2773,0.3890,0.4611,796.65,14.5
3732,7643136,10.812474,0.0124,0.5878,0.4925,1203.79,17.25
3733,7645184,10.630957,0.2334,0.3748,0.5384,767.58,4.25
3734,7647232,10.918771,0.2963,0.5987,0.4843,1226.12,13.25
3735,7649280,10.710277,0.1242,0.4313,0.5182,883.35,14.0
3736,7651328,10.848976,0.2000,0.4710,0.4957,964.51,16.5
3737,7653376,10.628340,0.2621,0.5186,0.5271,1062.11,5.5
3738,7655424,11.141525,0.2865,0.4595,0.4774,940.99,16.25
3739,7657472,10.819149,0.2782,0.4663,0.5076,955.01,10.75
3740,7659520,10.650817,0.9633,0.4486,0.5192,918.64,5.25
3741,7661568,10.930083,-0.0152,0.3581,0.4658,733.44,16.25
3742,7663616,10.862778,0.9098,0.4676,0.5197,957.69,5.5
3743,7665664,10.807428,0.2774,0.4837,0.4876,990.59,21.75
3744,7667712,10.417464,0.2887,0.4360,0.5172,893.00,5.5
3745,7669760,10.292762,0.5121,0.5588,0.5175,1144.50,5.5
3746,7671808,10.525578,0.9185,0.4212,0.4988,862.61,11.0
3747,7673856,10.791695,0.2629,0.3961,0.4881,811.19,16.5
3748,7675904,10.855743,0.3908,0.2897,0.4739,593.22,0.0
3749,7677952,10.853560,0.1525,0.3547,0.4644,726.42,10.75
3750,7680000,10.751977,0.1705,0.3209,0.5040,657.21,5.25
3751,7682048,10.679546,0.1064,0.4156,0.4989,851.06,16.0
3752,7684096,10.870627,0.5224,0.2077,0.4554,425.35,0.0
3753,7686144,11.152341,0.3657,0.1737,0.3517,355.82,10.75
3754,7688192,10.586064,0.0729,0.3106,0.4932,636.17,0.0
3755,7690240,10.370817,0.3368,0.2113,0.3971,432.81,5.5
3756,7692288,9.925959,-0.0249,0.2637,0.4621,540.03,5.5
3757,7694336,10.454945,0.8213,0.4141,0.5367,848.16,5.5
3758,7696384,9.848045,0.7040,0.4030,0.5290,825.27,11.0
3759,7698432,9.729517,0.4739,0.4999,0.5014,1023.84,15.5
3760,7700480,10.237542,0.1795,0.5075,0.5246,1039.36,6.0
3761,7702528,10.641087,0.5556,0.4784,0.4884,979.80,16.0
3762,7704576,10.828701,0.0179,0.5333,0.5223,1092.24,10.75
3763,7706624,10.785551,0.4270,0.3619,0.4699,741.09,10.5
3764,7708672,10.761217,0.2342,0.5183,0.5275,1061.55,11.0
3765,7710720,10.631730,0.0631,0.4985,0.4974,1020.97,15.0
3766,7712768,10.684096,0.3214,0.3927,0.5097,804.25,6.5
3767,7714816,11.061031,0.1359,0.3650,0.4704,747.60,11.0
3768,7716864,10.889135,0.1336,0.3971,0.5183,813.22,5.5
3769,7718912,10.602114,0.1318,0.3633,0.4903,743.96,16.0
3770,7720960,10.738351,0.2844,0.2686,0.4671,550.12,0.0
3771,7723008,10.824871,0.3044,0.4270,0.5335,874.55,5.5
3772,7725056,10.502080,0.3329,0.2716,0.4380,556.29,5.5
3773,7727104,10.764947,0.2183,0.2329,0.4391,476.93,5.25
3774,7729152,10.903383,0.1963,0.2250,0.4322,460.74,5.5
3775,7731200,10.560397,0.2858,0.3656,0.5142,748.83,5.5
3776,7733248,10.949557,-0.1400,0.5129,0.5074,1050.39,10.5
3777,7735296,10.480373,0.2199,0.4579,0.5305,937.84,8.5
3778,7737344,10.754623,0.3962,0.3995,0.4862,818.26,13.25
3779,7739392,10.480669,0.5364,0.5146,0.5145,1053.81,11.0
3780,7741440,10.843224,0.2398,0.3104,0.4584,635.60,9.5
3781,7743488,10.537987,0.2431,0.4349,0.4820,890.77,17.75
3782,7745536,10.755368,-0.1882,0.3117,0.4523,638.30,5.5
3783,7747584,10.924183,0.4174,0.3907,0.5057,800.15,5.5
3784,7749632,10.650172,0.1133,0.3778,0.4961,773.74,11.0
3785,7751680,10.888986,0.1315,0.3246,0.4456,664.70,10.75
3786,7753728,10.539857,0.1639,0.4310,0.5265,882.60,5.5
3787,7755776,10.610337,0.5597,0.3607,0.4461,738.65,16.25
3788,7757824,10.064600,0.4736,0.4469,0.5099,915.29,11.25
3789,7759872,10.143944,0.4597,0.5501,0.5542,1126.57,0.0
3790,7761920,10.804466,0.2013,0.3466,0.4495,709.78,21.5
3791,7763968,10.781713,0.4439,0.4999,0.5504,1023.78,5.25
3792,7766016,10.817802,0.1025,0.4073,0.4788,834.15,10.75
3793,7768064,10.917135,0.2949,0.4198,0.5129,859.67,0.0
3794,7770112,10.697934,0.1669,0.3248,0.4455,665.25,16.0
3795,7772160,10.980675,0.6034,0.5459,0.5567,1117.95,2.5
3796,7774208,11.039324,-0.0002,0.3400,0.4489,696.28,19.0
3797,7776256,10.663105,0.0020,0.4256,0.4963,871.72,5.5
3798,7778304,10.606641,0.1170,0.1372,0.3423,281.07,5.25
3799,7780352,10.871226,0.0793,0.2719,0.4419,556.90,10.75
3800,7782400,10.867822,0.0343,0.1459,0.3574,298.77,0.0
3801,7784448,10.273243,0.2054,0.1793,0.4042,367.12,5.5
3802,7786496,10.708733,0.0682,0.3353,0.4575,686.66,11.0
3803,7788544,10.863831,0.2267,0.4805,0.5619,984.10,0.0
3804,7790592,10.923042,0.3662,0.4656,0.5191,953.59,5.5
3805,7792640,11.149231,0.1407,0.4786,0.4929,980.12,16.0
3806,7794688,10.734619,0.4253,0.4119,0.4914,843.59,11.0
3807,7796736,10.904172,0.5136,0.4368,0.5146,894.65,11.0
3808,7798784,10.900570,-0.0990,0.4107,0.4908,841.09,11.0
3809,7800832,10.542617,0.1952,0.4208,0.4984,861.76,11.0
3810,7802880,10.845862,0.4014,0.4573,0.4880,936.57,16.0
3811,7804928,10.731781,0.0636,0.5266,0.5290,1078.57,11.0
3812,7806976,10.657411,0.0634,0.3084,0.4519,631.70,16.5
3813,7809024,10.912807,0.2389,0.5010,0.5192,1026.15,5.5
3814,7811072,10.828050,0.1431,0.2904,0.4774,594.76,10.5
3815,7813120,10.908998,0.4065,0.4037,0.5156,826.72,0.0
3816,7815168,10.253286,0.0748,0.2300,0.4569,471.14,5.5
3817,7817216,10.669861,0.5785,0.3098,0.4989,634.42,0.0
3818,7819264,10.921153,0.2822,0.2963,0.4575,606.89,11.0
3819,7821312,10.877823,0.1430,0.4420,0.5285,905.23,5.5
3820,7823360,10.179048,0.5511,0.4537,0.4961,929.18,10.75
3821,7825408,10.661793,-0.2675,0.4081,0.4949,835.82,11.0
3822,7827456,10.752899,0.1440,0.3072,0.4676,629.07,5.5
3823,7829504,10.764173,0.2898,0.2811,0.4327,575.71,16.5
3824,7831552,10.798465,0.3861,0.2988,0.4877,612.00,0.0
3825,7833600,11.009428,0.0938,0.4351,0.4962,891.10,10.75
3826,7835648,10.577972,0.3359,0.3297,0.5103,675.31,5.5
3827,7837696,10.918794,0.0722,0.4070,0.4813,833.56,10.75
3828,7839744,10.620635,0.2381,0.4311,0.5048,882.82,11.0
3829,7841792,10.748976,0.2485,0.4847,0.5211,992.74,7.0
3830,7843840,10.762969,0.4680,0.4297,0.5200,880.01,14.75
3831,7845888,10.962974,0.5642,0.5404,0.5633,1106.65,5.5
3832,7847936,10.435160,0.4339,0.5435,0.5011,1113.07,5.5
3833,7849984,9.569382,0.2227,0.3507,0.4804,718.24,16.25
3834,7852032,10.490569,0.5911,0.4369,0.5177,894.81,10.75
3835,7854080,10.597732,0.3228,0.4332,0.5231,887.29,0.0
3836,7856128,10.902853,0.2821,0.3305,0.4816,676.86,5.5
3837,7858176,10.768913,0.4716,0.3532,0.4729,723.26,11.0
3838,7860224,10.783968,0.2498,0.3446,0.5121,705.75,0.0
3839,7862272,10.275629,0.8730,0.2422,0.4356,495.92,0.0
3840,7864320,10.331587,0.0673,0.2597,0.4457,531.81,10.5
3841,7866368,10.705399,0.4712,0.2539,0.4409,519.99,0.25
3842,7868416,10.587552,0.2312,0.2899,0.4712,593.76,11.0
3843,7870464,10.761423,0.1359,0.3912,0.4887,801.12,5.5
3844,7872512,10.712616,0.1139,0.2834,0.4530,580.47,10.75
3845,7874560,10.737533,0.1417,0.4472,0.5097,915.96,10.5
3846,7876608,10.701878,0.2874,0.5017,0.5194,1027.41,5.5
3847,7878656,10.689437,0.5980,0.3993,0.5083,817.67,10.75
3848,7880704,10.746497,0.4523,0.6176,0.5257,1264.83,11.0
3849,7882752,10.900069,0.2452,0.4275,0.5091,875.55,5.5
3850,7884800,9.916265,0.9177,0.4995,0.5358,1022.90,5.5
3851,7886848,10.075096,0.1164,0.4467,0.4831,914.84,16.0
3852,7888896,10.371569,0.2940,0.4123,0.5084,844.49,5.5
3853,7890944,10.827742,0.7062,0.3289,0.5253,673.69,5.25
3854,7892992,10.817898,0.5653,0.4983,0.5284,1020.60,5.5
3855,7895040,9.699492,0.5373,0.1124,0.3251,230.23,0.0
3856,7897088,9.761627,0.0448,0.2798,0.4783,573.09,5.5
3857,7899136,10.113224,0.1787,0.1908,0.3572,390.72,0.0
3858,7901184,10.583627,0.2099,0.1871,0.4192,383.19,5.5
3859,7903232,10.891519,0.5210,0.2696,0.4995,552.16,5.25
3860,7905280,10.893565,0.1316,0.3461,0.5097,708.82,0.0
3861,7907328,10.770985,0.1533,0.2598,0.4751,532.08,0.0
3862,7909376,10.585360,0.1623,0.1138,0.3374,233.15,0.0
3863,7911424,9.929127,0.6728,0.3802,0.5427,778.67,0.0
3864,7913472,10.762843,0.2722,0.3662,0.4770,749.91,11.0
3865,7915520,10.692458,0.2919,0.4422,0.4942,905.57,5.5
3866,7917568,10.848892,0.3001,0.3435,0.4495,703.55,10.5
3867,7919616,10.758266,0.0668,0.3631,0.4851,743.60,10.75
3868,7921664,10.819916,0.8120,0.5461,0.5436,1118.34,5.5
3869,7923712,10.895885,0.5044,0.4952,0.5649,1014.20,5.5
3870,7925760,10.888194,0.2797,0.5311,0.5026,1087.79,11.0
3871,7927808,10.744161,0.0435,0.3036,0.4558,621.86,10.75
3872,7929856,10.915919,0.5322,0.3829,0.5102,784.27,5.5
3873,7931904,10.852397,0.2653,0.2257,0.4251,462.22,5.25
3874,7933952,10.829496,0.0141,0.3167,0.4946,648.66,5.5
3875,7936000,10.472653,0.5870,0.1639,0.4230,335.59,0.0
3876,7938048,10.700342,0.2923,0.2705,0.4646,553.94,5.25
3877,7940096,10.765056,0.2420,0.3778,0.5122,773.80,0.0
3878,7942144,10.793870,0.2903,0.5366,0.4952,1099.04,16.0
3879,7944192,10.802129,0.4336,0.4381,0.5528,897.16,0.0
3880,7946240,10.708359,0.5377,0.4308,0.5206,882.21,11.0
3881,7948288,10.684625,0.4529,0.5439,0.5501,1113.85,0.0
3882,7950336,10.208445,0.1557,0.3380,0.4670,692.15,16.0
3883,7952384,11.132259,0.1474,0.5644,0.5529,1155.88,5.25
3884,7954432,10.763506,0.7169,0.5214,0.5410,1067.86,5.5
3885,7956480,10.151104,0.1366,0.4678,0.4603,958.05,16.25
3886,7958528,10.079571,0.1208,0.3953,0.5334,809.67,0.0
3887,7960576,10.654118,0.2717,0.4380,0.4739,897.03,16.0
3888,7962624,10.773851,0.4635,0.5110,0.5428,1046.51,5.5
3889,7964672,10.722494,0.0063,0.3864,0.4652,791.35,21.75
3890,7966720,11.054052,0.9672,0.4445,0.5707,910.25,0.0
3891,7968768,10.890735,0.4689,0.4710,0.5230,964.53,11.0
3892,7970816,10.724344,0.6346,0.3924,0.5138,803.74,11.0
3893,7972864,10.939094,0.0244,0.4621,0.4962,946.36,11.0
3894,7974912,10.946914,-0.1133,0.4987,0.5152,1021.26,11.0
3895,7976960,10.674002,0.2557,0.2526,0.3958,517.38,16.0
3896,7979008,10.823647,0.4275,0.4618,0.5353,945.82,0.0
3897,7981056,10.573648,0.2665,0.3740,0.4858,765.97,16.25
3898,7983104,10.748301,0.6733,0.5933,0.4983,1214.99,6.25
3899,7985152,10.689137,0.5793,0.3637,0.5125,744.90,10.25
3900,7987200,10.950467,0.5183,0.5311,0.5640,1087.64,5.5
3901,7989248,10.771313,0.4562,0.5345,0.5229,1094.75,5.25
3902,7991296,10.667562,0.2976,0.5323,0.5338,1090.06,11.0
3903,7993344,10.840254,0.2376,0.4812,0.5392,985.51,11.0
3904,7995392,10.568439,0.3920,0.4948,0.5057,1013.41,10.75
3905,7997440,10.031762,0.6112,0.4562,0.5358,934.22,5.5
3906,7999488,10.287677,0.2623,0.5285,0.5025,1082.39,10.75
3907,8001536,9.962440,0.1714,0.4455,0.5205,912.46,11.0
3908,8003584,9.988969,0.3563,0.4472,0.4896,915.94,18.5
3909,8005632,10.078090,0.6282,0.4190,0.5570,858.08,3.25
3910,8007680,9.788115,0.4033,0.4819,0.4870,986.91,16.0
3911,8009728,10.033549,0.1047,0.3519,0.5037,720.79,9.0
3912,8011776,10.052219,0.6181,0.5141,0.5305,1052.91,7.5
3913,8013824,9.985096,0.1065,0.4343,0.5091,889.35,12.5
3914,8015872,10.045563,0.1726,0.3477,0.4706,712.03,9.25
3915,8017920,9.876905,0.3644,0.5517,0.5323,1129.86,11.0
3916,8019968,9.912141,-0.0586,0.3954,0.4826,809.82,15.75
3917,8022016,9.840556,0.6868,0.4660,0.5532,954.41,5.25
3918,8024064,10.074519,0.5186,0.6491,0.5258,1329.41,11.0
3919,8026112,9.715414,0.2133,0.2565,0.4108,525.21,10.5
3920,8028160,10.244778,-0.0435,0.6427,0.5447,1316.16,9.25
3921,8030208,10.109907,0.2964,0.4824,0.5575,987.96,1.75
3922,8032256,10.344014,-0.0521,0.4031,0.4726,825.55,22.0
3923,8034304,10.103591,0.6393,0.5210,0.5432,1067.01,5.25
3924,8036352,10.710223,0.7629,0.4796,0.5324,982.15,10.75
3925,8038400,10.015465,0.2435,0.3584,0.4955,734.09,11.0
3926,8040448,10.004923,0.2323,0.5398,0.4840,1105.48,21.75
3927,8042496,10.107870,0.2563,0.4019,0.5234,823.01,5.5
3928,8044544,10.096012,0.4093,0.5125,0.5242,1049.60,5.5
3929,8046592,10.048657,0.3293,0.4949,0.5044,1013.61,16.25
3930,8048640,10.159540,0.4986,0.3255,0.4745,666.64,10.5
3931,8050688,10.147111,0.0522,0.4798,0.5083,982.70,11.25
3932,8052736,10.204339,0.3070,0.4734,0.5038,969.58,16.25
3933,8054784,10.100893,0.3574,0.5202,0.5219,1065.34,5.25
3934,8056832,10.131442,0.6134,0.3880,0.4979,794.70,10.5
3935,8058880,10.269363,0.8370,0.4719,0.5458,966.41,5.5
3936,8060928,10.566376,0.2732,0.5762,0.5134,1180.10,16.25
3937,8062976,10.278073,0.1368,0.3983,0.5131,815.73,5.5
3938,8065024,10.135196,-0.0259,0.4241,0.4839,868.56,16.25
3939,8067072,10.122999,0.2583,0.5563,0.5052,1139.31,11.0
3940,8069120,10.057977,-0.0807,0.3940,0.4823,806.81,11.0
3941,8071168,9.984586,0.4089,0.5365,0.5034,1098.77,16.5
3942,8073216,10.131192,0.1349,0.3244,0.4778,664.30,5.5
3943,8075264,10.164028,0.6199,0.3299,0.4834,675.60,10.75
3944,8077312,10.248555,0.1863,0.4890,0.5121,1001.51,11.0
3945,8079360,10.296509,0.2304,0.4606,0.4932,943.37,16.5
3946,8081408,10.278074,0.6970,0.3792,0.5132,776.61,0.0
3947,8083456,10.194466,0.0447,0.4418,0.4705,904.78,21.75
3948,8085504,10.000570,0.2869,0.4339,0.5744,888.58,0.0
3949,8087552,9.808845,0.4496,0.5703,0.5048,1167.99,11.75
3950,8089600,10.249001,-0.1578,0.5711,0.5267,1169.69,10.5
3951,8091648,11.212636,0.2871,0.3469,0.4847,710.53,15.5
3952,8093696,10.561734,0.7664,0.4464,0.5220,914.20,0.0
3953,8095744,10.299138,0.1364,0.2176,0.3898,445.64,16.5
3954,8097792,10.138383,0.2456,0.4802,0.5069,983.38,11.0
3955,8099840,10.117453,0.6729,0.4253,0.5039,870.92,11.0
3956,8101888,10.467292,1.1797,0.5389,0.5553,1103.75,0.0
3957,8103936,10.224012,0.5719,0.4669,0.5501,956.25,5.5
3958,8105984,10.604839,0.1051,0.4779,0.4760,978.70,20.25
3959,8108032,9.834948,0.1664,0.4418,0.5297,904.72,1.75
3960,8110080,10.232216,0.2815,0.4553,0.4851,932.49,11.0
3961,8112128,10.130610,-0.0931,0.3723,0.5053,762.54,11.0
3962,8114176,10.158241,0.2479,0.5699,0.5175,1167.24,10.75
3963,8116224,10.073811,0.2423,0.3853,0.5294,789.08,10.5
3964,8118272,10.076476,0.6051,0.4242,0.4779,868.74,16.5
3965,8120320,10.251883,0.4774,0.5672,0.5693,1161.69,5.5
3966,8122368,10.013278,0.2528,0.4533,0.5069,928.33,16.25
3967,8124416,10.278004,0.2634,0.4431,0.5233,907.56,5.5
3968,8126464,10.143352,0.5020,0.4626,0.4761,947.31,10.75
3969,8128512,10.390897,0.1955,0.5147,0.5281,1054.09,11.0
3970,8130560,9.916394,0.3418,0.4527,0.5073,927.11,16.25
3971,8132608,9.944190,0.3598,0.3384,0.4874,693.01,10.75
3972,8134656,10.454434,0.0685,0.5901,0.5444,1208.53,8.25
3973,8136704,10.783965,0.2525,0.4968,0.5182,1017.51,8.0
3974,8138752,10.543839,0.1401,0.3989,0.4746,816.86,16.5
3975,8140800,9.916116,0.3327,0.5123,0.5436,1049.25,5.5
3976,8142848,10.485716,0.1302,0.5103,0.4830,1045.00,21.75
3977,8144896,10.445251,0.8196,0.3869,0.5182,792.29,2.5
3978,8146944,10.238713,0.3857,0.5120,0.5072,1048.55,13.75
3979,8148992,10.066315,0.4713,0.4779,0.5197,978.64,5.5
3980,8151040,10.228266,0.2062,0.4341,0.5249,888.99,10.75
3981,8153088,10.359624,0.7872,0.5506,0.5238,1127.69,10.75
3982,8155136,10.430323,0.4539,0.4302,0.5346,881.09,5.5
3983,8157184,10.132508,0.1293,0.5468,0.5081,1119.85,16.5
3984,8159232,9.655891,0.2823,0.3734,0.4858,764.78,10.75
3985,8161280,10.462728,0.7669,0.3948,0.5344,808.54,5.5
3986,8163328,10.231004,0.1108,0.3795,0.4744,777.14,12.0
3987,8165376,10.232272,0.5746,0.2451,0.4443,502.04,4.25
3988,8167424,10.237167,0.6761,0.2902,0.5136,594.29,5.5
3989,8169472,10.398533,0.4003,0.4962,0.5617,1016.12,0.0
3990,8171520,9.892410,0.1936,0.4525,0.5063,926.71,5.25
3991,8173568,10.171484,0.7140,0.4716,0.4832,965.77,16.25
3992,8175616,10.020296,0.1244,0.3558,0.4802,728.62,10.5
3993,8177664,10.526410,0.2620,0.4111,0.5248,841.97,5.5
3994,8179712,10.414735,0.3709,0.3340,0.4885,684.12,5.5
3995,8181760,10.155701,0.3512,0.3792,0.4815,776.57,5.25
3996,8183808,10.011656,0.0744,0.1520,0.3288,311.35,11.0
3997,8185856,10.442836,0.5947,0.3859,0.5345,790.35,0.0
3998,8187904,10.258924,0.3981,0.4413,0.5081,903.74,11.0
3999,8189952,10.112450,0.5941,0.5293,0.5198,1084.01,11.0
4000,8192000,10.060990,0.2432,0.5596,0.5299,1146.01,8.0
4001,8194048,10.064163,0.5051,0.4239,0.5230,868.15,8.25
4002,8196096,10.325209,0.1221,0.4931,0.5067,1009.80,16.25
4003,8198144,10.394460,0.2774,0.3314,0.4963,678.71,5.5
4004,8200192,10.303055,0.2370,0.4279,0.5299,876.44,5.5
4005,8202240,10.134766,0.2833,0.4161,0.4913,852.11,5.5
4006,8204288,10.189860,0.0741,0.4610,0.4891,944.14,21.75
4007,8206336,10.673200,0.2611,0.3395,0.5075,695.22,5.25
4008,8208384,9.843781,0.2945,0.2790,0.4383,571.31,5.5
4009,8210432,10.094234,-0.1364,0.2477,0.4516,507.36,5.5
4010,8212480,9.940320,0.3303,0.4918,0.4958,1007.11,11.0
4011,8214528,10.124602,0.6961,0.5105,0.5501,1045.49,5.5
4012,8216576,10.396586,0.2285,0.5152,0.5148,1055.21,10.75
4013,8218624,10.131275,0.7473,0.3632,0.4899,743.85,11.0
4014,8220672,10.637744,-0.0642,0.4243,0.5070,868.91,5.5
4015,8222720,9.896899,0.0558,0.2310,0.4223,473.07,11.0
4016,8224768,10.028270,0.2703,0.4185,0.5129,857.11,5.5
4017,8226816,10.227265,-0.0678,0.4145,0.5008,848.91,13.0
4018,8228864,10.326399,0.1099,0.4443,0.5262,909.94,9.0
4019,8230912,9.992413,0.0395,0.3690,0.4894,755.61,5.25
4020,8232960,10.248412,0.3632,0.4278,0.5226,876.19,5.5
4021,8235008,10.213596,0.4574,0.5263,0.5227,1077.76,10.5
4022,8237056,10.145620,0.3597,0.3316,0.4847,679.09,11.0
4023,8239104,10.104268,0.3991,0.5399,0.5322,1105.75,5.25
4024,8241152,10.142059,0.7859,0.3452,0.4786,706.89,10.75
4025,8243200,10.120574,0.6520,0.5623,0.5481,1151.56,5.5
4026,8245248,10.043742,0.3403,0.3464,0.4435,709.47,16.5
4027,8247296,9.829397,0.4849,0.3124,0.5072,639.83,0.0
4028,8249344,10.161936,0.4389,0.3961,0.5218,811.25,5.5
4029,8251392,10.486316,0.0104,0.3224,0.4615,660.21,16.25
4030,8253440,10.437753,0.5722,0.2558,0.4382,523.95,5.5
4031,8255488,10.116991,0.0443,0.4260,0.5257,872.44,5.5
4032,8257536,9.836670,0.1018,0.4134,0.4876,846.61,10.75
4033,8259584,10.196863,0.1680,0.4806,0.4989,984.35,11.0
4034,8261632,10.370349,0.4865,0.4285,0.5327,877.56,11.0
